unique_ID,SMILES,InChI,pka_type,pka_value,T,remarks,method,assessment,ref,ref_remarks,entry_remarks,original_IUPAC_names,name_contributors,num_name_contributors,original_IUPAC_nicknames,source,pressure,acidity_label,original_T,solvent,temperature,Canonicalized SMILES,Canonicalized Taste,Source,Original Labels
perrin2674,O=C(O)c1c2ccccc2nc2ccccc12,"InChI=1S/C14H9NO2/c16-14(17)13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,(H,16,17)",pKa1,5.0,20,"C=3x10-5, in 0.01M buffers",O5,Uncertain,A38,,,"acridine, 9-carboxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,A,,,20.0,O=C(O)c1c2ccccc2nc2ccccc12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin2746,O=C(O)CSc1nc2cc3ccccc3cc2[nH]1,"InChI=1S/C13H10N2O2S/c16-12(17)7-18-13-14-10-5-8-3-1-2-4-9(8)6-11(10)15-13/h1-6H,7H2,(H,14,15)(H,16,17)",pKa1,4.72,20,C=1.3x10-5,O5,Approximate,B113,,,"1H-Naphth[2,3-d]imidazole, 2-carboxymethylthio-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,A,,,20.0,O=C(O)CSc1nc2cc3ccccc3cc2[nH]1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3001,Nc1ccccc1C(=O)O,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.804,20,"I=0.1 (KCl), concentration constants",E1d,Approximate,S36,," Other measurements: B62, H3, V1",2-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,20.0,Nc1ccccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3001,Nc1ccccc1C(=O)O,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.946,25,"I=0.1 (KCl), concentration constants",E,,L63,," Other measurements: B62, H3, V1",2-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1ccccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3001,Nc1ccccc1C(=O)O,"InChI=1S/C7H7NO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.95,25,"C=0.02, I=0.003 to 2(NaCl)","E3bg, R4",Approximate,K23,," Other measurements: B62, H3, V1",2-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1ccccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3003,Nc1c(O)cccc1C(=O)O,"InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)",pKa1,5.192,20,C=0.001,E3bg,Approximate,P22,,,"2-Aminobenzoic acid, 3-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,A,,,20.0,Nc1c(O)cccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3003,Nc1c(O)cccc1C(=O)O,"InChI=1S/C7H7NO3/c8-6-4(7(10)11)2-1-3-5(6)9/h1-3,9H,8H2,(H,10,11)",pKa1,5.19,20,C=0.001,E3bg,Approximate,S49,,,"2-Aminobenzoic acid, 3-hydroxy-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,A,,,20.0,Nc1c(O)cccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3004,CNc1ccccc1C(=O)O,"InChI=1S/C8H9NO2/c1-9-7-5-3-2-4-6(7)8(10)11/h2-5,9H,1H3,(H,10,11)",pKa1,5.34,25,,C1,Uncertain,C57,,,"2-Aminobenzoic acid, N-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,A,,,25.0,CNc1ccccc1C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3006,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.72,25,m=0.03,E3bh,Approximate,C40,," Other measurements: H3, V1",3-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3006,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.77,25,"C=8x10-4, I=0.016",O5,Approximate,B145,," Other measurements: H3, V1",3-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3006,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.73,25,"C=0.02, I=0.003 to 2(NaCl)","E3bg, R4",Approximate,K23,," Other measurements: H3, V1",3-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3006,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.744,25,"C=0.02, I=0.003 to 2(NaCl)",E,,L63,," Other measurements: H3, V1",3-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3006,Nc1cccc(C(=O)O)c1,"InChI=1S/C7H7NO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.631,20,"I=0.1 (KCl), concentration constants",E1d,Approximate,S36,," Other measurements: H3, V1",3-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,20.0,Nc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3007,CN(C)c1cccc(C(=O)O)c1,"InChI=1S/C9H11NO2/c1-10(2)8-5-3-4-7(6-8)9(11)12/h3-6H,1-2H3,(H,11,12)",pKa1,5.1,25,,C1,Uncertain,C57,,,"3-Aminobenzoic acid, N,N-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,A,,,25.0,CN(C)c1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3008,CNc1cccc(C(=O)O)c1,"InChI=1S/C8H9NO2/c1-9-7-4-2-3-6(5-7)8(10)11/h2-5,9H,1H3,(H,10,11)",pKa1,5.1,25,,C1,Uncertain,C57,,,"3-Aminobenzoic acid, N-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,A,,,25.0,CNc1cccc(C(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3010,Nc1ccc(C(=O)O)cc1,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.874,25,"I=0.005 to 0.03 (K1), 0.01 to 0.06 (K2)",E1cg,Reliable,D31,," Other measurements: B47, F6, H3, L53, P56, V1",4-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3010,Nc1ccc(C(=O)O)cc1,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.85,25,C=8x10-5,O1,Approximate,R23,," Other measurements: B47, F6, H3, L53, P56, V1",4-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3010,Nc1ccc(C(=O)O)cc1,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.88,20,C=0.025,E3bg,Approximate,A36,," Other measurements: B47, F6, H3, L53, P56, V1",4-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,20.0,Nc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3010,Nc1ccc(C(=O)O)cc1,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.699,20,"I=0.1 (KCl), concentration constants",E1d,Approximate,S36,," Other measurements: B47, F6, H3, L53, P56, V1",4-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,20.0,Nc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3010,Nc1ccc(C(=O)O)cc1,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.853,25,"I=0.1 (KCl), concentration constants",E,,L63,," Other measurements: B47, F6, H3, L53, P56, V1",4-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3010,Nc1ccc(C(=O)O)cc1,"InChI=1S/C7H7NO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,8H2,(H,9,10)",pKa1,4.89,25,"C=0.02, I=0.003 to 2(NaCl)","E3bg, R4",Approximate,K23,," Other measurements: B47, F6, H3, L53, P56, V1",4-Aminobenzoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3011,CN(C)c1ccc(C(=O)O)cc1,"InChI=1S/C9H11NO2/c1-10(2)8-5-3-7(4-6-8)9(11)12/h3-6H,1-2H3,(H,11,12)",pKa1,5.03,25,,C1,Uncertain,J13,,,"4-Aminobenzoic acid, N,N-dimethyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,A,,,25.0,CN(C)c1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3012,CNc1ccc(C(=O)O)cc1,"InChI=1S/C8H9NO2/c1-9-7-4-2-6(3-5-7)8(10)11/h2-5,9H,1H3,(H,10,11)",pKa1,5.04,25,,C1,Uncertain,J13,,,"4-Aminobenzoic acid, N-methyl-","['OPSIN_name1', 'manual_only_one']",2,,perrin,,A,,,25.0,CNc1ccc(C(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3013,NNC(=O)c1ccc(N)cc1,"InChI=1S/C7H9N3O/c8-6-3-1-5(2-4-6)7(11)10-9/h1-4H,8-9H2,(H,10,11)",pKa1,3.56,25,Insufficient detail,E3b,Uncertain,C4,,,4-Aminobenzoic acid hydrazide,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,NNC(=O)c1ccc(N)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3022,NC(CC(=O)O)C(F)(F)F,"InChI=1S/C4H6F3NO2/c5-4(6,7)2(8)1-3(9)10/h2H,1,8H2,(H,9,10)",pKa1,5.831,25,I=0.05,E1cg,Approximate,W5,,,"3-Aminobutyric acid, 4,4,4-trifluoro-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,A,,,25.0,NC(CC(=O)O)C(F)(F)F,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3052,Nc1cc(C(=O)O)c2ccccc2c1,"InChI=1S/C11H9NO2/c12-8-5-7-3-1-2-4-9(7)10(6-8)11(13)14/h1-6H,12H2,(H,13,14)",pKa1,4.39,25,"C=3x10-4, I=0.016",O5,Approximate,B145,,,3-Amino-1-naphthoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1cc(C(=O)O)c2ccccc2c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3053,Nc1cc(C(=O)O)cc2ccccc12,"InChI=1S/C11H9NO2/c12-10-6-8(11(13)14)5-7-3-1-2-4-9(7)10/h1-6H,12H2,(H,13,14)",pKa1,4.46,25,"C=9x10-5, I=0.016",O5,Approximate,B145,,,4-Amino-2-naphthoic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,Nc1cc(C(=O)O)cc2ccccc12,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3060,Nc1ccc(CC(=O)O)cc1,"InChI=1S/C8H9NO2/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4H,5,9H2,(H,10,11)",pKa1,5.26,20,C=0.025,E3bg,Approximate,A36,,,4-Aminophenylacetic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,20.0,Nc1ccc(CC(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3061,Nc1ccccc1[As](=O)(O)O,"InChI=1S/C6H8AsNO3/c8-6-4-2-1-3-5(6)7(9,10)11/h1-4H,8H2,(H2,9,10,11)",pKa1,3.77,22,"C=0.02, ""mixed"" constants",E3bg,Uncertain,P54,,,2-Aminophenylarsonic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,22.0,Nc1ccccc1[As](=O)(O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3062,Nc1cccc([As](=O)(O)O)c1,"InChI=1S/C6H8AsNO3/c8-6-3-1-2-5(4-6)7(9,10)11/h1-4H,8H2,(H2,9,10,11)",pKa1,4.02,22,"C=0.02, ""mixed"" constants",E3bg,Uncertain,P54,,,3-Aminophenylarsonic acid,"['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,A,,,22.0,Nc1cccc([As](=O)(O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3063,Nc1ccc([As](=O)(O)O)cc1,"InChI=1S/C6H8AsNO3/c8-6-3-1-5(2-4-6)7(9,10)11/h1-4H,8H2,(H2,9,10,11)",pKa1,4.02,22,"C=0.02, ""mixed"" constants",E3bg,Uncertain,P54,,,4-Aminophenylarsonic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,22.0,Nc1ccc([As](=O)(O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3071,Nc1ccc(C(=O)O)c(O)c1,"InChI=1S/C7H7NO3/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3,9H,8H2,(H,10,11)",pKa1,3.63,20,"I=0.1 (KCl), concentration constants",E1cg,Approximate,W37,,,4-Aminosalicylic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,20.0,Nc1ccc(C(=O)O)c(O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3073,NC(C(=O)O)C(CC(=O)O)C(=O)O,"InChI=1S/C6H9NO6/c7-4(6(12)13)2(5(10)11)1-3(8)9/h2,4H,1,7H2,(H,8,9)(H,10,11)(H,12,13)",pKa1,3.6,25,"I=0.1 (KCl), ""mixed"" constants",E3b,Uncertain,G54,,,α-Aminotricarballylic acid,"['chemaxon_name1', 'manual_only_one']",2,,perrin,,A,,,25.0,NC(C(=O)O)C(CC(=O)O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3077,CN(C)c1ccc(P(=O)(O)O)cc1,"InChI=1S/C8H12NO3P/c1-9(2)7-3-5-8(6-4-7)13(10,11)12/h3-6H,1-2H3,(H2,10,11,12)",pKa1,4.2,17,C=0.02,E3bg,Uncertain,L24,,,"aniline-4-phosphonic acid, N,N-dimethyl-","['OPSIN_name1', 'chemaxon_name1']",2,,perrin,,A,,,17.0,CN(C)c1ccc(P(=O)(O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3078,Nc1ccccc1S(=O)(=O)O,"InChI=1S/C6H7NO3S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,2.5206,15,"(m), I=0.01 to 0.1",E1b,Reliable,D34,Thermodynamic quantities are derived from these results,,Aniline-2-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,15.0,Nc1ccccc1S(=O)(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3078,Nc1ccccc1S(=O)(=O)O,"InChI=1S/C6H7NO3S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,2.4876,20,"(m), I=0.01 to 0.1",E1b,Reliable,D34,Thermodynamic quantities are derived from these results,,Aniline-2-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,20.0,Nc1ccccc1S(=O)(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3078,Nc1ccccc1S(=O)(=O)O,"InChI=1S/C6H7NO3S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,2.4592,25,"(m), I=0.01 to 0.1",E1b,Reliable,D34,Thermodynamic quantities are derived from these results,,Aniline-2-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,25.0,Nc1ccccc1S(=O)(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3078,Nc1ccccc1S(=O)(=O)O,"InChI=1S/C6H7NO3S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,2.431,30,"(m), I=0.01 to 0.1",E1b,Reliable,D34,Thermodynamic quantities are derived from these results,,Aniline-2-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,30.0,Nc1ccccc1S(=O)(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3078,Nc1ccccc1S(=O)(=O)O,"InChI=1S/C6H7NO3S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,2.319,20,"I=0.1 (KCl), concentration constants",E1d,Approximate,S36,,,Aniline-2-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,20.0,Nc1ccccc1S(=O)(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3079,Nc1cccc(S(=O)(=O)O)c1,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.8647,15,"(m), I=0.01 to 0.1",E1b,Reliable,M2,,,Aniline-3-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,15.0,Nc1cccc(S(=O)(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3079,Nc1cccc(S(=O)(=O)O)c1,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.7987,20,"(m), I=0.01 to 0.1",E1b,Reliable,M2,,,Aniline-3-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,20.0,Nc1cccc(S(=O)(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3079,Nc1cccc(S(=O)(=O)O)c1,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.7381,25,"(m), I=0.01 to 0.1",E1b,Reliable,M2,,,Aniline-3-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,25.0,Nc1cccc(S(=O)(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3079,Nc1cccc(S(=O)(=O)O)c1,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.6794,30,"(m), I=0.01 to 0.1",E1b,Reliable,M2,,,Aniline-3-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,30.0,Nc1cccc(S(=O)(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3079,Nc1cccc(S(=O)(=O)O)c1,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.612,20,"I=0.1 (KCl), concentration constants",E1d,Approximate,S36,,,Aniline-3-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,20.0,Nc1cccc(S(=O)(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3079,Nc1cccc(S(=O)(=O)O)c1,"InChI=1S/C6H7NO3S/c7-5-2-1-3-6(4-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.69,25,"I=0.1 (KCl), concentration constants","E3b, R4",Approximate,Z4,,,Aniline-3-sulphonic acid,"['OPSIN_name1', 'chemaxon_name1', 'pubchem_name1', 'pubchem_nickname']",4,,perrin,,A,,,25.0,Nc1cccc(S(=O)(=O)O)c1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3080,Nc1ccc(S(=O)(=O)O)cc1,"InChI=1S/C6H7NO3S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.3384,15,(m) I=0.02 to 0.10,E1b,Reliable,M7,," Other measurements: S70, V1",Aniline-4-sulphonic acid,['manual_inconsistent'],1,,perrin,,A,,,15.0,Nc1ccc(S(=O)(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3080,Nc1ccc(S(=O)(=O)O)cc1,"InChI=1S/C6H7NO3S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.2825,20,(m) I=0.02 to 0.10,E1b,Reliable,M7,," Other measurements: S70, V1",Aniline-4-sulphonic acid,['manual_inconsistent'],1,,perrin,,A,,,20.0,Nc1ccc(S(=O)(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3080,Nc1ccc(S(=O)(=O)O)cc1,"InChI=1S/C6H7NO3S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.2273,25,(m) I=0.02 to 0.10,E1b,Reliable,M7,," Other measurements: S70, V1",Aniline-4-sulphonic acid,['manual_inconsistent'],1,,perrin,,A,,,25.0,Nc1ccc(S(=O)(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3080,Nc1ccc(S(=O)(=O)O)cc1,"InChI=1S/C6H7NO3S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.176,30,(m) I=0.02 to 0.10,E1b,Reliable,M7,," Other measurements: S70, V1",Aniline-4-sulphonic acid,['manual_inconsistent'],1,,perrin,,A,,,30.0,Nc1ccc(S(=O)(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3080,Nc1ccc(S(=O)(=O)O)cc1,"InChI=1S/C6H7NO3S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.092,20,"I=0.1 (KCl), concentration constants",E1d,Uncertain,S36,," Other measurements: S70, V1",Aniline-4-sulphonic acid,['manual_inconsistent'],1,,perrin,,A,,,20.0,Nc1ccc(S(=O)(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3080,Nc1ccc(S(=O)(=O)O)cc1,"InChI=1S/C6H7NO3S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4H,7H2,(H,8,9,10)",pKa1,3.21,25,"I=0.1 (KCl), concentration constants","E3b, R4",Approximate,Z4,," Other measurements: S70, V1",Aniline-4-sulphonic acid,['manual_inconsistent'],1,,perrin,,A,,,25.0,Nc1ccc(S(=O)(=O)O)cc1,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3090,N[C@@H](CC(=O)O)C(=O)O,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1",pKa1,3.9,25,"I=0.02 to (K1 and K2), 0.04 to 0.10 (K3)",E1a,Reliable,S57,Thermodynamic quantities are derived from the results," Other measurements: H34, S47",Aspartic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,N[C@@H](CC(=O)O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3090,N[C@@H](CC(=O)O)C(=O)O,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1",pKa1,3.895,25,(c),E1a,Reliable,B26,," Other measurements: H34, S47",Aspartic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,,,25.0,N[C@@H](CC(=O)O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
perrin3090,N[C@@H](CC(=O)O)C(=O)O,"InChI=1S/C4H7NO4/c5-2(4(8)9)1-3(6)7/h2H,1,5H2,(H,6,7)(H,8,9)/t2-/m0/s1",pKa1,3.97,20,C=0.01,E3bg,Approximate,A14,," Other measurements: H34, S47",Aspartic acid,"['OPSIN_name1', 'chemaxon_name1', 'cirpy_name1', 'pubchem_name1', 'pubchem_nickname']",5,,perrin,,A,20 (assumed),,20.0,N[C@@H](CC(=O)O)C(=O)O,sour,IUPAC Dissocation Constants,pKa between 2 and 7
