,Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,is_multiclass
128,CSCC(C=O)=Cc1ccccc1,CSCC(C=O)=Cc1ccccc1,undefined,"bean, weedy, broccoli, green",flavor_db,0
129,CCOC(C)OCC,CCOC(C)OCC,sweet,"cream, nut, tart, ether, vegetable, earthy, fruit, sweet, honey, green",flavor_db,0
130,CC1OC(OC2C(Oc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3O)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
131,Nc1ncnc2c1ncn2C1OC(C(O)P(=O)(O)O)C(O)C1(O)P(=O)(O)O,Nc1ncnc2c1ncn2C1OC(C(O)P(=O)(O)O)C(O)C1(O)P(=O)(O)O,sweet,sweet-like,flavor_db,0
132,CCOC1=C(C)OC(C)C1=O,CCOC1=C(C)OC(C)C1=O,undefined,"caramellic, brandy, fruity",flavor_db,0
133,CCC(C)C(N)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,CCC(C)C(N)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,sweet,sweet,flavor_db,0
134,CCc1nccs1,CCc1nccs1,undefined,"nutty, green",flavor_db,0
135,COc1cc(O)c2c(=O)c(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,COc1cc(O)c2c(=O)c(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,sweet,sweet-like,flavor_db,0
136,CCCc1cc(=O)n2[nH]cnc2n1,CCCc1cc(=O)n2[nH]cnc2n1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
137,NCCCCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,NCCCCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
138,CC(=O)OCC(C)OC(C)=O,CC(=O)OCC(C)OC(C)=O,undefined,"acetic, fruity",flavor_db,0
139,CC(=O)OC1C(OC2CCC3(C)C(CCC4(C)C3CCC3C5=CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)OC(C(=O)O)C(OC2OCC(O)C(O)C2O)C1O,CC(=O)OC1C(OC2CCC3(C)C(CCC4(C)C3CCC3C5=CC(C)(C)CCC5(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC34C)C2(C)C)OC(C(=O)O)C(OC2OCC(O)C(O)C2O)C1O,sweet,sweet-like,flavor_db,0
140,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OCC(O)C(O)C3O)cc(OC3OC(CO)C(O)C(O)C3O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OCC(O)C(O)C3O)cc(OC3OC(CO)C(O)C(O)C3O)c12,sweet,sweet-like,flavor_db,0
141,N#Cc1ncc(Br)cn1,N#Cc1ncc(Br)cn1,sweet,"Sweet, Sweetness",chemtastes_db,0
142,C=C1CC23CCC4C(CCCC4(C)C(=O)OC4OC(CO)C(O)C(O)C4O)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(CCCC4(C)C(=O)OC4OC(CO)C(O)C(O)C4O)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,0
143,O=C(O)Cc1ccc(Cl)cc1,O=C(O)Cc1ccc(Cl)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
144,CC1(C)OC(=O)C=CC2(C)C1CC(=O)C1(C)C2C(O)CC2(C)C(c3ccoc3)OC(=O)C3OC321,CC1(C)OC(=O)C=CC2(C)C1CC(=O)C1(C)C2C(O)CC2(C)C(c3ccoc3)OC(=O)C3OC321,bitter,bitter,phytocompounds_db,0
145,CCC(C)C(NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(C)CC)C(=O)O,CCC(C)C(NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(C)CC)C(=O)O,sweet,sweet,flavor_db,0
146,COc1cc(O)c2c(=O)c(OC3OC(C)C(O)C(O)C3O)c(-c3ccc(OC)c(OC)c3)oc2c1,COc1cc(O)c2c(=O)c(OC3OC(C)C(O)C(O)C3O)c(-c3ccc(OC)c(OC)c3)oc2c1,sweet,sweet-like,flavor_db,0
147,[O-][N+]12CCCCC1CCCC2CO,[O-][N+]12CCCCC1CCCC2CO,bitter,"Bitter, Bitterness",chemtastes_db,0
148,O=C(O)CCC(=O)NCCOC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,O=C(O)CCC(=O)NCCOC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,sweet,sweet,flavor_db,0
149,CCCCC(=O)C(C)C,CCCCC(=O)C(C)C,undefined,"leafy, fruity, green",flavor_db,0
150,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)P(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)C(Br)P(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
151,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CO)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(N)CO)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
152,CC(N)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)O,CC(N)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)O,sweet,sweet,flavor_db,0
153,COC1OC(CO)C(O)C(O)C1OC1OC(C(O)CO)C(O)C1O,COC1OC(CO)C(O)C(O)C1OC1OC(C(O)CO)C(O)C1O,sweet,sweet,flavor_db,0
154,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,bitter,bitter,phytocompounds_db,0
155,Cc1ccc(OC(=O)Cc2ccccc2)cc1,Cc1ccc(OC(=O)Cc2ccccc2)cc1,undefined,"rose, animal, narcissus, lily, honey, hyacinth",flavor_db,0
156,CC1OC2OC(CO)C(O)C(O)C2O1,CC1OC2OC(CO)C(O)C(O)C2O1,sweet,sweet,flavor_db,0
157,CCCCOC1OC(CO)CC(O)C1O,CCCCOC1OC(CO)CC(O)C1O,sweet,sweet-like,flavor_db,0
158,COC1(C)OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O1,COC1(C)OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O1,sweet,sweet,flavor_db,0
159,COc1cccc(OC)c1,COc1cccc(OC)c1,sour,"hazelnut, coconut, acid, neroli, nutmeg, fruity",flavor_db,0
160,CCCCCCOC(C)OCCCCCC,CCCCCCOC(C)OCCCCCC,sweet,"ethereal, herbal, waxy, sweet, green",flavor_db,0
161,OCC(O)COC1OC(CO)(CO)C(O)C(O)C1O,OCC(O)COC1OC(CO)(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
162,CC(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(N)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
163,COC(C(O)CO)C(CO)OC1OC(C)C(O)C(O)C1O,COC(C(O)CO)C(CO)OC1OC(C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
164,Nc1ncnc2c1nc(Br)n2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1nc(Br)n2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
165,N#Cc1ccc(N=C(NCC(=O)O)Nc2cccc3ccccc23)cc1,N#Cc1ccc(N=C(NCC(=O)O)Nc2cccc3ccccc23)cc1,sweet,"Sweet, Sweetness",chemtastes_db,0
166,CCCCCCCCCCCCCCCC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC,CCCCCCCCCCCCCCCC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC,sweet,sweet,flavor_db,0
167,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OCC(O)C(OC6OC(C)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)C(O)CC34C)C2(C)C)C(O)C(O)C1O,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)OC5OCC(O)C(OC6OC(C)C(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)C(O)CC34C)C2(C)C)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
168,CC(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O,CC(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)O,sweet,sweet,flavor_db,0
169,COC(=O)CC(C)(C(=O)O)c1ccccc1,COC(=O)CC(C)(C(=O)O)c1ccccc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
170,Cc1ccccn1,Cc1ccccn1,bitter,"Bitter, Bitterness",chemtastes_db,0
171,CCOC(=O)CCC(C)C,CCOC(=O)CCC(C)C,undefined,"fruit, fruity",flavor_db,0
172,Cc1ccc(C)c(C)c1,Cc1ccc(C)c(C)c1,undefined,plastic,flavor_db,0
173,CC1CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1C,CC1CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1C,sweet,"Sweet, Sweetness",chemtastes_db,0
174,OCC1OC(OC2(CO)OC3(CO)OOC3C2O)C(O)C(O)C1O,OCC1OC(OC2(CO)OC3(CO)OOC3C2O)C(O)C(O)C1O,sweet,sweet,flavor_db,0
175,CC1(O)CC(N2CCCC2)=C(N2CCCC2)C1=O,CC1(O)CC(N2CCCC2)=C(N2CCCC2)C1=O,bitter,"Strongly bitter, Bitterness",chemtastes_db,0
176,CCCCCCCCOCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1OCCCCCCCC,CCCCCCCCOCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1OCCCCCCCC,sweet,sweet,flavor_db,0
177,OCC(O)C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC1OC(CO)C(O)C(O)C1O,OCC(O)C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC1OC(CO)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
178,COCC1OC(OC)C(O)C(O)C1OC1(O)COC(CO)C(O)C1O,COCC1OC(OC)C(O)C(O)C1OC1(O)COC(CO)C(O)C1O,sweet,sweet-like,flavor_db,0
179,COC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O,COC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O,sweet,sweet,flavor_db,0
180,NCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,NCCNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
181,OCC1OC1CCCOC1CCCCO1,OCC1OC1CCCOC1CCCCO1,sweet,sweet,flavor_db,0
182,CC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,CC1OCC(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,sweet-like,flavor_db,0
183,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)O,CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
184,CC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,CC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
185,NC(=O)Nc1ccc(OCC=CCBr)cc1,NC(=O)Nc1ccc(OCC=CCBr)cc1,sweet,sweet-like,flavor_db,0
186,COC(=O)C(Cc1ccccc1)NC(=O)C(C(C)C)N(C(C)=O)C(=O)C(N)CC(C)C,COC(=O)C(Cc1ccccc1)NC(=O)C(C(C)C)N(C(C)=O)C(=O)C(N)CC(C)C,sweet,sweet,flavor_db,0
187,CCCCOC(=O)OC1OC(CO)C(O)C(O)C1O,CCCCOC(=O)OC1OC(CO)C(O)C(O)C1O,sweet,sweet,flavor_db,0
188,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O,sweet,sweet-like,flavor_db,0
189,O=S(=O)(NC1CCCCC1)NC1CCCCC1,O=S(=O)(NC1CCCCC1)NC1CCCCC1,sweet,sweet,flavor_db,0
190,CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC(O)OO,CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(CO)OC(O)OO,sweet,sweet-like,flavor_db,0
191,NC(=O)CCC(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,NC(=O)CCC(N)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,sweet,sweet,flavor_db,0
192,CCCC(=O)OCc1ccc(OC)cc1,CCCC(=O)OCc1ccc(OC)cc1,sweet,"anisic, floral, sweet, tropical, fruity, buttery",flavor_db,0
193,COC(=O)CC(=O)OC,COC(=O)CC(=O)OC,undefined,fruity,flavor_db,0
194,C=C(C=O)C1CCC(C)C1C=O,C=C(C=O)C1CCC(C)C1C=O,bitter,bitter (insufficient evidence),phytocompounds_db,0
195,Nc1ccc(CC(=O)O)cc1,Nc1ccc(CC(=O)O)cc1,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
196,COCC1CCC=C(C=NO)C1,COCC1CCC=C(C=NO)C1,bitter,"Bitter, Bitterness",chemtastes_db,0
197,CCCCCP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,CCCCCP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,sweet,sweet-like,flavor_db,0
198,CC1=CC2OC(=O)CC2CC1,CC1=CC2OC(=O)CC2CC1,sweet,"coconut, spice, dill, sweet, spicy",flavor_db,0
199,O=C(O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)C(=O)O,O=C(O)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
200,COC1C(O)OC(C)(OC)C(O)C1O,COC1C(O)OC(C)(OC)C(O)C1O,sweet,sweet-like,flavor_db,0
201,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,CC(C)CC(NC(=O)C(N)C(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
202,CC(C)(C#N)C(=O)O,CC(C)(C#N)C(=O)O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
203,O=c1c(-c2ccc(O)c(O)c2)coc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1c(-c2ccc(O)c(O)c2)coc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,sweet,sweet-like,flavor_db,0
204,CCCC(=O)c1ccco1,CCCC(=O)c1ccco1,undefined,balsamic,flavor_db,0
205,COC1C(O)C(COP(=O)(O)CP(=O)(O)O)OC1n1cnc2c(N)ncnc21,COC1C(O)C(COP(=O)(O)CP(=O)(O)O)OC1n1cnc2c(N)ncnc21,sweet,sweet-like,flavor_db,0
206,C=CCOC(=O)C(C)=CC,C=CCOC(=O)C(C)=CC,undefined,"jam, berry, fruity, green",flavor_db,0
207,CC1=CC2=CC(=O)CCC2CC1,CC1=CC2=CC(=O)CCC2CC1,undefined,"coconut, toasted, tonka",flavor_db,0
208,Cc1cc2ccccc2c(C(=O)O)c1C,Cc1cc2ccccc2c(C(=O)O)c1C,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
209,CCCOc1ccc(NC(=O)Nc2ccc(OCCC)cc2)cc1,CCCOc1ccc(NC(=O)Nc2ccc(OCCC)cc2)cc1,sweet,sweet-like,flavor_db,0
210,CCCCCOC1CC(O)C(O)C(CO)O1,CCCCCOC1CC(O)C(O)C(CO)O1,sweet,sweet-like,flavor_db,0
211,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(O)C7(C)C(=O)CC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(O)C7(C)C(=O)CC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OCC(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
212,CCCCCC(CC)OC(C)=O,CCCCCC(CC)OC(C)=O,undefined,"mint, apple, rose, fresh, green, woody, bergamot, grapefruit",flavor_db,0
213,CC(=CCO)COC1OC(COC(=O)Cc2ccc(O)c(O)c2)C(O)C(OC(=O)Cc2ccc(O)cc2)C1OC(=O)Cc1ccc(O)c(O)c1,CC(=CCO)COC1OC(COC(=O)Cc2ccc(O)c(O)c2)C(O)C(OC(=O)Cc2ccc(O)cc2)C1OC(=O)Cc1ccc(O)c(O)c1,bitter,bitter,phytocompounds_db,0
214,OCC1OC(O)(COC2OC(CO)C(Cl)C(O)C2O)C(O)C1O,OCC1OC(O)(COC2OC(CO)C(Cl)C(O)C2O)C(O)C1O,sweet,sweet,flavor_db,0
215,CCCOC1C(OC)OC(C)C(O)C1O,CCCOC1C(OC)OC(C)C(O)C1O,sweet,sweet-like,flavor_db,0
216,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1ccc(O)c(O)c1)C(=O)O,O=C(C=Cc1ccc(O)c(O)c1)NC(Cc1ccc(O)c(O)c1)C(=O)O,undefined,"Astringent, Miscellaneous",chemtastes_db,0
217,COc1cc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)ccc1OC1OCC(O)(CO)C1O,COc1cc(C2CC(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4O)cc3O2)ccc1OC1OCC(O)(CO)C1O,sweet,sweet-like,flavor_db,0
218,NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(=O)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
219,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC(O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C(O)C(C)I)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC(CO)OC(CO)C(O)CO)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC(O)C(O)C(OC5OC(CO)C(O)C(O)C5O)C(O)C(C)I)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC(CO)OC(CO)C(O)CO)C1OC1OC(CO)C(O)C(O)C1O)C3,sweet,sweet-like,flavor_db,0
220,O=P(O)(O)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,O=P(O)(O)Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,sweet,sweet-like,flavor_db,0
221,O=C(O)c1ccc([N+](=O)[O-])c2ccccc12,O=C(O)c1ccc([N+](=O)[O-])c2ccccc12,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
222,O=C(O)C1CCCCC1O,O=C(O)C1CCCCC1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
223,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)O)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CCC7(C(=O)O)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,sweet-like,flavor_db,0
224,COc1cc2c(c(O)c1OC)C(=O)CC(c1ccc(OC3OC(CO)C(O)C(O)C3O)cc1)O2,COc1cc2c(c(O)c1OC)C(=O)CC(c1ccc(OC3OC(CO)C(O)C(O)C3O)cc1)O2,sweet,sweet-like,flavor_db,0
225,C=C1C(=O)OC2C1CC(O)C(C)=CCCC1(C)OC21,C=C1C(=O)OC2C1CC(O)C(C)=CCCC1(C)OC21,undefined,pungent (insufficient evidence),phytocompounds_db,0
226,CC(C)CCN=C=S,CC(C)CCN=C=S,undefined,green,flavor_db,0
227,CSCC1OC(O)(CSC)C(O)C1O,CSCC1OC(O)(CSC)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,0
228,NC(=O)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)O,NC(=O)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)O,sweet,sweet,flavor_db,0
229,COC(=O)C(Cc1ccccc1)NCCNC(C)=O,COC(=O)C(Cc1ccccc1)NCCNC(C)=O,sweet,sweet,flavor_db,0
230,COC(COC1OC(C)C(O)C(O)C1O)C(CO)OC(C)O,COC(COC1OC(C)C(O)C(O)C1O)C(CO)OC(C)O,sweet,sweet-like,flavor_db,0
231,COc1ccc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc1O,COc1ccc(-c2coc3cc(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc1O,sweet,sweet-like,flavor_db,0
232,CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,CC(NC(=O)C(N)CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,sweet,sweet,flavor_db,0
233,C=C1C(=O)OC2C=C(C)C(O)CC=C(C)CC(OC(=O)C(C)=CC)C12,C=C1C(=O)OC2C=C(C)C(O)CC=C(C)CC(OC(=O)C(C)=CC)C12,bitter,"Bitter, Bitterness",chemtastes_db,0
234,COc1c(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,COc1c(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,sweet,sweet-like,flavor_db,0
235,NCCNc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(O)C1O,NCCNc1nc2c(N)ncnc2n1C1OC(COP(=O)(O)O)C(O)C1O,sweet,sweet-like,flavor_db,0
236,C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,sweet,"neroli, rose, sick, sweet, honey",flavor_db,0
237,CCN(CC)CCCN1C(=O)c2ccccc2S1(=O)=O,CCN(CC)CCCN1C(=O)c2ccccc2S1(=O)=O,bitter,"Moderately bitter, Bitterness",chemtastes_db,0
238,CC1(C)CCC2(C(=O)OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,sweet-like,flavor_db,0
239,COc1c(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,COc1c(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,sweet,sweet-like,flavor_db,0
240,Nc1nc(Cl)nc2c1ncn2C1OC(CO[P+](=O)[O-])C(O)C1O,Nc1nc(Cl)nc2c1ncn2C1OC(CO[P+](=O)[O-])C(O)C1O,sweet,sweet-like,flavor_db,0
241,COc1ccc(OC(C)C(=O)O)cc1,COc1ccc(OC(C)C(=O)O)cc1,undefined,bland,flavor_db,0
242,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
243,CCc1ccco1,CCc1ccco1,sweet,"earthy, sweet, burnt, malty",flavor_db,0
244,CCC=CCCOC(=O)CC,CCC=CCCOC(=O)CC,undefined,"leafy, apple, fresh, waxy, fruity, pear, green",flavor_db,0
245,CC(Cl)(CC([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CC(Cl)(CC([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
246,COc1cc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)ccc1O,COc1cc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)ccc1O,sweet,sweet-like,flavor_db,0
247,NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,sweet,sweet,flavor_db,0
248,O=C(O)COc1ccccc1O,O=C(O)COc1ccccc1O,sour,pKa between 2 and 7,IUPAC Dissocation Constants,0
249,COC1OC(CO)C(OC2CC(O)C(O)C(CO)O2)C(O)C1O,COC1OC(CO)C(OC2CC(O)C(O)C(CO)O2)C(O)C1O,sweet,sweet,flavor_db,0
250,NC(=O)CC(N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,NC(=O)CC(N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,sweet,sweet,flavor_db,0
